"album_id","album_name","duration","release_date","all_music_rating","url"
"mw0003518868","voyage of a sea-god","02:24:08",2021-07-02,9,"https://www.allmusic.com/album/voyage-of-a-sea-god-mw0003518868"
"mw0003524965","path of wellness","38:57",2021-06-11,7,"https://www.allmusic.com/album/path-of-wellness-mw0003524965"
"mw0003526093","treasure of love","50:45",2021-07-09,7,"https://www.allmusic.com/album/treasure-of-love-mw0003526093"
"mw0003492640","when it's all said and done...take time","36:43",2021-03-12,8,"https://www.allmusic.com/album/when-its-all-said-and-donetake-time-mw0003492640"
"mw0003493126","brahms: symphony no. 2","54:58",2021-04-23,9,"https://www.allmusic.com/album/brahms-symphony-no-2-mw0003493126"
"mw0003499739","long lost","58:06",2021-05-21,8,"https://www.allmusic.com/album/long-lost-mw0003499739"
"mw0003500803","soulfly","06:52",2021-03-26,8,"https://www.allmusic.com/album/soulfly-mw0003500803"
"mw0003500818","nowhere generation","41:36",2021-06-04,7,"https://www.allmusic.com/album/nowhere-generation-mw0003500818"
"mw0003468625","a silver thread: home recordings 1979-1990","02:46:41",2021-02-12,9,"https://www.allmusic.com/album/a-silver-thread-home-recordings-1979-1990-mw0003468625"
"mw0003507041","archive series, vol. 5: tallahassee recordings","40:04",2021-05-07,7,"https://www.allmusic.com/album/archive-series-vol-5-tallahassee-recordings-mw0003507041"
"mw0003507562","weber","53:26",2021-05-28,9,"https://www.allmusic.com/album/weber-mw0003507562"
"mw0003548549","the ys collection, vol. 1","51:26",2021-06-25,7,"https://www.allmusic.com/album/the-ys-collection-vol-1-mw0003548549"
"mw0003550673","strauss: eine alpensinfonie","48:46",2021-08-13,9,"https://www.allmusic.com/album/strauss-eine-alpensinfonie-mw0003550673"
"mw0003469576","sound ancestors","41:07",2021-01-29,7,"https://www.allmusic.com/album/sound-ancestors-mw0003469576"
"mw0003474582","french music for the stage","01:18:30",2021-03-05,9,"https://www.allmusic.com/album/french-music-for-the-stage-mw0003474582"
"mw0003478654","el madrileño",NA,2021-02-21,9,"https://www.allmusic.com/album/el-madrile%C3%B1o-mw0003478654"
"mw0003479007","mozart: the complete multipiano concertos","58:32",2021-04-02,9,"https://www.allmusic.com/album/mozart-the-complete-multipiano-concertos-mw0003479007"
"mw0003623299","haydn, mozart, beethoven, brahms","04:20:37",2021-11-05,9,"https://www.allmusic.com/album/haydn-mozart-beethoven-brahms-mw0003623299"
"mw0003564327","dieterich buxtehude: complete chamber music","03:11:55",2021-09-03,9,"https://www.allmusic.com/album/dieterich-buxtehude-complete-chamber-music-mw0003564327"
"mw0003570433","rameau: platée","02:14:04",2021-10-15,9,"https://www.allmusic.com/album/rameau-plat%C3%A9e-mw0003570433"
"mw0003572981","carlo gesualdo: dolcissima mia vita - madrigali a cinque voci, libro quinto (1611)","54:54",2021-09-24,9,"https://www.allmusic.com/album/carlo-gesualdo-dolcissima-mia-vita-madrigali-a-cinque-voci-libro-quinto-1611-mw0003572981"
"mw0003529270","angel dream: songs and  music from the motion picture ""she's the one""","43:56",2021-07-02,5,"https://www.allmusic.com/album/angel-dream-songs-and-music-from-the-motion-picture-shes-the-one-mw0003529270"
"mw0003539759","lifeforms","37:48",2021-09-24,8,"https://www.allmusic.com/album/lifeforms-mw0003539759"
"mw0003587023","schnittke: concerto for piano and strings; prokofiev: symphony no. 2","54:07",2021-11-05,9,"https://www.allmusic.com/album/schnittke-concerto-for-piano-and-strings-prokofiev-symphony-no-2-mw0003587023"
"mw0003578417","=","48:21",2021-10-29,7,"https://www.allmusic.com/album/mw0003578417"
"mw0003579920","messiaen: poèmes pour mi; chronochrome; la transfiguration de notre seigneur jésus-christ","02:24:41",2021-10-01,9,"https://www.allmusic.com/album/messiaen-po%C3%A8mes-pour-mi-chronochrome-la-transfiguration-de-notre-seigneur-j%C3%A9sus-christ-mw0003579920"
"mw0003438436","californian soil","44:17",2021-04-16,9,"https://www.allmusic.com/album/californian-soil-mw0003438436"
"mw0003488849","blue weekend","40:04",2021-06-04,8,"https://www.allmusic.com/album/blue-weekend-mw0003488849"
"mw0003624521","universe: the 3rd album, neo culture technology (2021)","46:07",2021-12-17,8,"https://www.allmusic.com/album/universe-the-3rd-album-neo-culture-technology-2021-mw0003624521"
"mw0003444762","spare ribs","42:43",2021-01-15,8,"https://www.allmusic.com/album/spare-ribs-mw0003444762"
"mw0003455645","dangerous: the double album","01:36:53",2021-01-08,8,"https://www.allmusic.com/album/dangerous-the-double-album-mw0003455645"
"mw0003555076","mozart & contemporaries","01:23:48",2021-09-03,10,"https://www.allmusic.com/album/mozart-contemporaries-mw0003555076"
"mw0003561493","zal: the music of miłosz magin","01:16:15",2021-08-27,8,"https://www.allmusic.com/album/zal-the-music-of-mi%C5osz-magin-mw0003561493"
"mw0003562033","beethoven: string quartet no. 12 op. 127; string quartet no. 14 op. 131","01:13:55",2021-09-24,10,"https://www.allmusic.com/album/beethoven-string-quartet-no-12-op-127-string-quartet-no-14-op-131-mw0003562033"
"mw0003490075","table for two","22:30",2021-02-12,8,"https://www.allmusic.com/album/table-for-two-mw0003490075"
"mw0003611313","always there: 1981-2021","09:55:49",2021-11-26,8,"https://www.allmusic.com/album/always-there-1981-2021-mw0003611313"
"mw0003517675","in the heights [original motion picture soundtrack]","01:11:06",2021-06-11,8,"https://www.allmusic.com/album/in-the-heights-original-motion-picture-soundtrack--mw0003517675"
"mw0003519942","jordi","37:45",2021-06-11,6,"https://www.allmusic.com/album/jordi-mw0003519942"
"mw0003493080","mozart: clarinet quintet; horn quintet","58:18",2021-04-23,10,"https://www.allmusic.com/album/mozart-clarinet-quintet-horn-quintet-mw0003493080"
"mw0003504977","melancholy grace","01:19:53",2021-05-07,10,"https://www.allmusic.com/album/melancholy-grace-mw0003504977"
"mw0003505702","sour","34:41",2021-05-21,8,"https://www.allmusic.com/album/sour-mw0003505702"
"mw0003506401","utopian ashes","39:42",2021-07-02,8,"https://www.allmusic.com/album/utopian-ashes-mw0003506401"
"mw0003509786","local valley","41:55",2021-09-17,8,"https://www.allmusic.com/album/local-valley-mw0003509786"
"mw0003600087","sincerely, kentrell",NA,2021-09-24,8,"https://www.allmusic.com/album/sincerely-kentrell-mw0003600087"
"mw0003604620","still rising: the collection","02:18:33",2021-11-05,8,"https://www.allmusic.com/album/still-rising-the-collection-mw0003604620"
"mw0003604846","new standards","56:24",2021-12-03,8,"https://www.allmusic.com/album/new-standards-mw0003604846"
"mw0003541022","from dreams to dust","54:25",2021-09-17,8,"https://www.allmusic.com/album/from-dreams-to-dust-mw0003541022"
"mw0003472616","poster girl","37:41",2021-03-05,8,"https://www.allmusic.com/album/poster-girl-mw0003472616"
"mw0003475445","typhoons","38:11",2021-04-30,8,"https://www.allmusic.com/album/typhoons-mw0003475445"
"mw0003477888","hallgató","01:06:21",2021-02-05,10,"https://www.allmusic.com/album/hallgat%C3%B3-mw0003477888"
"mw0003477954","nurture","58:51",2021-04-23,7,"https://www.allmusic.com/album/nurture-mw0003477954"
"mw0003478756","the american negro","52:39",2021-02-26,8,"https://www.allmusic.com/album/the-american-negro-mw0003478756"
"mw0003566477","anima æterna","01:20:11",2021-10-08,10,"https://www.allmusic.com/album/anima-%C3terna-mw0003566477"
"mw0003570000","year of the horse","01:34:24",2021-09-17,8,"https://www.allmusic.com/album/year-of-the-horse-mw0003570000"
"mw0003572033","séguedilles","01:13:28",2021-10-22,10,"https://www.allmusic.com/album/s%C3%A9guedilles-mw0003572033"
"mw0003527872","hope","45:37",2021-07-30,8,"https://www.allmusic.com/album/hope-mw0003527872"
"mw0003527987","sibelius: luonnotar; tapiola; spring song","01:12:42",2021-07-02,10,"https://www.allmusic.com/album/sibelius-luonnotar-tapiola-spring-song-mw0003527987"
"mw0003533689","on dsch","03:50:28",2021-09-10,10,"https://www.allmusic.com/album/on-dsch-mw0003533689"
"mw0003537893","brahms: sonatas & liebeslieder for cello and piano","01:13:27",2021-07-23,10,"https://www.allmusic.com/album/brahms-sonatas-liebeslieder-for-cello-and-piano-mw0003537893"
"mw0003586960","if words were flowers","41:36",2021-11-05,8,"https://www.allmusic.com/album/if-words-were-flowers-mw0003586960"
"mw0003591168","secret garden","46:27",2021-11-19,6,"https://www.allmusic.com/album/secret-garden-mw0003591168"
"mw0003596340","servant of the mind","01:00:58",2021-12-03,8,"https://www.allmusic.com/album/servant-of-the-mind-mw0003596340"
"mw0003597449","mendelssohn: string quartets, vol. 2","01:29:14",2021-11-05,10,"https://www.allmusic.com/album/mendelssohn-string-quartets-vol-2-mw0003597449"
"mw0003577155","liberte","42:44",2021-10-29,6,"https://www.allmusic.com/album/liberte-mw0003577155"
"mw0003577157","a beautiful revolution, pt. 2","38:23",2021-12-10,6,"https://www.allmusic.com/album/a-beautiful-revolution-pt-2-mw0003577157"
"mw0003581734","certified lover boy","01:26:14",2021-09-03,6,"https://www.allmusic.com/album/certified-lover-boy-mw0003581734"
"mw0003583332","heavy load blues","01:17:50",2021-11-12,8,"https://www.allmusic.com/album/heavy-load-blues-mw0003583332"
"mw0003443074","build a problem","37:52",2021-05-07,9,"https://www.allmusic.com/album/build-a-problem-mw0003443074"
"mw0003446343","bud powell in the 21st century","59:47",2021-01-29,9,"https://www.allmusic.com/album/bud-powell-in-the-21st-century-mw0003446343"
"mw0003553399","black encyclopedia of the air","32:00",2021-09-17,8,"https://www.allmusic.com/album/black-encyclopedia-of-the-air-mw0003553399"
"mw0003552451","mod prog sic",NA,2021-10-01,8,"https://www.allmusic.com/album/mod-prog-sic-mw0003552451"
"mw0003481189","passione","53:09",2021-04-09,8,"https://www.allmusic.com/album/passione-mw0003481189"
"mw0003483683","second line","53:16",2021-04-30,8,"https://www.allmusic.com/album/second-line-mw0003483683"
"mw0003489921","course in fable",NA,2021-04-02,8,"https://www.allmusic.com/album/course-in-fable-mw0003489921"
"mw0003494703","urban driftwood",NA,2021-01-29,9,"https://www.allmusic.com/album/urban-driftwood-mw0003494703"
"mw0003602564","johan ullèn: infinite bach","54:27",2021-11-19,8,"https://www.allmusic.com/album/johan-ull%C3%A8n-infinite-bach-mw0003602564"
"mw0003605052","rhythm & paranoia: the best of bush tetras","01:59:21",2021-11-12,9,"https://www.allmusic.com/album/rhythm-paranoia-the-best-of-bush-tetras-mw0003605052"
"mw0003543279","the witness","37:52",2021-09-03,9,"https://www.allmusic.com/album/the-witness-mw0003543279"
"mw0003477640","scatterbrain","31:00",2021-05-14,8,"https://www.allmusic.com/album/scatterbrain-mw0003477640"
"mw0003592778","raw demoon alchemy (a lone operation)","48:37",2021-11-05,9,"https://www.allmusic.com/album/raw-demoon-alchemy-a-lone-operation-mw0003592778"
"mw0003592240","beethoven trilogy 2: childhood","01:19:01",2021-11-19,8,"https://www.allmusic.com/album/beethoven-trilogy-2-childhood-mw0003592240"
"mw0003596434","heights","50:12",2021-11-12,8,"https://www.allmusic.com/album/heights-mw0003596434"
"mw0003576625","shout out! to freedom...","52:35",2021-10-29,8,"https://www.allmusic.com/album/shout-out%21-to-freedom-mw0003576625"
"mw0003579626","i thought you wanted to know: 1978-1981","01:07:50",2021-10-15,8,"https://www.allmusic.com/album/i-thought-you-wanted-to-know-1978-1981-mw0003579626"
"mw0003358511","donizetti: il paria","01:50:58",2021-01-15,9,"https://www.allmusic.com/album/donizetti-il-paria-mw0003358511"
"mw0003453660","vida breve","01:18:02",2021-01-29,9,"https://www.allmusic.com/album/vida-breve-mw0003453660"
"mw0003553283","philip glass: akhnaten","02:17:34",2021-09-10,9,"https://www.allmusic.com/album/philip-glass-akhnaten-mw0003553283"
"mw0003556340","perfect union","36:13",2021-08-20,5,"https://www.allmusic.com/album/perfect-union-mw0003556340"
"mw0003557789","joseph haydn: piano sonatas nos. 20, 34, 51 & 52","01:07:30",2021-09-10,9,"https://www.allmusic.com/album/joseph-haydn-piano-sonatas-nos-20-34-51-52-mw0003557789"
"mw0003557790","josquin desprez: the renaissance master","03:24:48",2021-09-24,9,"https://www.allmusic.com/album/josquin-desprez-the-renaissance-master-mw0003557790"
"mw0003558628","schubert: symphonies 4 & 5","59:18",2021-08-27,9,"https://www.allmusic.com/album/schubert-symphonies-4-5-mw0003558628"
"mw0003559126","j.s. bach: brandenburg concertos","01:27:54",2021-09-17,9,"https://www.allmusic.com/album/js-bach-brandenburg-concertos-mw0003559126"
"mw0003562030","mendelssohn: violin concerto in e minor; violin sonata in f major [1838]; songs without words","01:15:12",2021-09-24,9,"https://www.allmusic.com/album/mendelssohn-violin-concerto-in-e-minor-violin-sonata-in-f-major-1838-songs-without-words-mw0003562030"
"mw0003563519","friends that break your heart","43:41",2021-10-08,7,"https://www.allmusic.com/album/friends-that-break-your-heart-mw0003563519"
"mw0003480335","proud songsters: english solo song","01:05:47",2021-03-19,9,"https://www.allmusic.com/album/proud-songsters-english-solo-song-mw0003480335"
"mw0003488334","mendelssohn: the complete solo piano music, vol. 5","01:18:50",2021-04-30,9,"https://www.allmusic.com/album/mendelssohn-the-complete-solo-piano-music-vol-5-mw0003488334"
"mw0003488343","zemlinsky: die seejungfrau; schreker: der geburtstag der infantin","01:18:20",2021-04-30,9,"https://www.allmusic.com/album/zemlinsky-die-seejungfrau-schreker-der-geburtstag-der-infantin-mw0003488343"
"mw0003487540","good night, beloved","01:08:38",2021-04-02,9,"https://www.allmusic.com/album/good-night-beloved-mw0003487540"
"mw0003491549","beethoven: quartet op. 59 no. 2 ""rasumovsky""; bartók: quartet no. 3; dvorák: ""american"" quartet","01:13:10",2021-04-02,9,"https://www.allmusic.com/album/beethoven-quartet-op-59-no-2-rasumovsky-bart%C3%B3k-quartet-no-3-dvor%C3%A1k-american-quartet-mw0003491549"
"mw0003609451","brahms: complete songs, vol. 1 - opp. 32, 43, 86 and 105","01:04:42",2021-12-03,9,"https://www.allmusic.com/album/brahms-complete-songs-vol-1-opp-32-43-86-and-105-mw0003609451"
"mw0003518867","brahms: piano sonatas nos. 1 & 2; rhapsodies op. 79","01:09:06",2021-07-02,9,"https://www.allmusic.com/album/brahms-piano-sonatas-nos-1-2-rhapsodies-op-79-mw0003518867"
"mw0003522803","super what?","26:44",2021-05-07,7,"https://www.allmusic.com/album/super-what--mw0003522803"
"mw0003525159","the romantic piano concerto, vol. 83: gablenz; paderewski","01:06:23",2021-05-28,9,"https://www.allmusic.com/album/the-romantic-piano-concerto-vol-83-gablenz-paderewski-mw0003525159"
"mw0003526849","concerti per violino ix ‘le nuove vie’","01:13:06",2021-06-11,9,"https://www.allmusic.com/album/concerti-per-violino-ix-le-nuove-vie-mw0003526849"
"mw0003494108","mozart: gran partita - wind serenades k. 361 & 375","01:11:40",2021-05-07,9,"https://www.allmusic.com/album/mozart-gran-partita-wind-serenades-k-361-375-mw0003494108"
"mw0003501488","handel: rodelinda","03:19:34",2021-05-14,9,"https://www.allmusic.com/album/handel-rodelinda-mw0003501488"
"mw0003501491","magnificat 2","01:14:11",2021-04-16,9,"https://www.allmusic.com/album/magnificat-2-mw0003501491"
"mw0003457603","gesualdo: madrigali, libri terzo & quarto","01:37:15",2021-02-05,9,"https://www.allmusic.com/album/gesualdo-madrigali-libri-terzo-quarto-mw0003457603"
"mw0003462446","salieri: armida","02:05:06",2021-02-26,9,"https://www.allmusic.com/album/salieri-armida-mw0003462446"
"mw0003464762","french duets","01:08:12",2021-03-05,9,"https://www.allmusic.com/album/french-duets-mw0003464762"
"mw0003464803","martin suckling: this departing landscape","01:16:52",2021-02-12,9,"https://www.allmusic.com/album/martin-suckling-this-departing-landscape-mw0003464803"
"mw0003464820","beethoven, brahms: violin concertos","01:14:55",2021-03-12,9,"https://www.allmusic.com/album/beethoven-brahms-violin-concertos-mw0003464820"
"mw0003464875","mahler 10","01:18:19",2021-02-05,9,"https://www.allmusic.com/album/mahler-10-mw0003464875"
"mw0003464880","music from proust's salons","01:23:09",2021-02-05,9,"https://www.allmusic.com/album/music-from-prousts-salons-mw0003464880"
"mw0003467847","raymond yiu: the world was once all miracle","01:07:36",2021-02-12,9,"https://www.allmusic.com/album/raymond-yiu-the-world-was-once-all-miracle-mw0003467847"
"mw0003504978","richard strauss: ein heldenleben; burleske","01:07:01",2021-05-21,9,"https://www.allmusic.com/album/richard-strauss-ein-heldenleben-burleske-mw0003504978"
"mw0003515532","alfred schnittke: choir concerto; three sacred hymns; arvo pärt: seven magnificat-antiphons","01:00:13",2021-06-04,9,"https://www.allmusic.com/album/alfred-schnittke-choir-concerto-three-sacred-hymns-arvo-p%C3%A4rt-seven-magnificat-antiphons-mw0003515532"
"mw0003601788","monteverdi: daylight. stories of songs, dances and loves","01:01:37",2021-11-05,9,"https://www.allmusic.com/album/monteverdi-daylight-stories-of-songs-dances-and-loves-mw0003601788"
"mw0003602575","j.s. bach: das wohltemperierte klavier - zweiter teil","02:19:44",2021-11-19,9,"https://www.allmusic.com/album/js-bach-das-wohltemperierte-klavier-zweiter-teil-mw0003602575"
"mw0003544896","wagner: wesendonck-lieder; berg: sieben frühe lieder; mahler: rückert lieder","01:01:21",2021-08-06,9,"https://www.allmusic.com/album/wagner-wesendonck-lieder-berg-sieben-fr%C3%BChe-lieder-mahler-r%C3%BCckert-lieder-mw0003544896"
"mw0003545263","max richter: exiles","01:01:17",2021-08-06,7,"https://www.allmusic.com/album/max-richter-exiles-mw0003545263"
"mw0003550675","haydn: l'isola disabitata","01:20:43",2021-08-06,9,"https://www.allmusic.com/album/haydn-lisola-disabitata-mw0003550675"
"mw0003469861","johannes brahms: sonatas op. 120; zwei gesänge op. 91; wiegenlied","56:16",2021-02-12,9,"https://www.allmusic.com/album/johannes-brahms-sonatas-op-120-zwei-ges%C3%A4nge-op-91-wiegenlied-mw0003469861"
"mw0003474907","natalie dessay à l'opéra","03:39:53",2021-02-26,9,"https://www.allmusic.com/album/natalie-dessay-%C3%A0-lop%C3%A9ra-mw0003474907"
"mw0003479006","cecilia mcdowall","01:09:46",2021-04-02,9,"https://www.allmusic.com/album/cecilia-mcdowall-mw0003479006"
"mw0003566533","northern lights: organ of nidaros cathedral, trondheim, norway","01:11:48",2021-09-03,9,"https://www.allmusic.com/album/northern-lights-organ-of-nidaros-cathedral-trondheim-norway-mw0003566533"
"mw0003566536","british solo cello music","01:18:10",2021-10-01,9,"https://www.allmusic.com/album/british-solo-cello-music-mw0003566536"
"mw0003528226","respect [original motion picture soundtrack]","59:53",2021-08-13,7,"https://www.allmusic.com/album/respect-original-motion-picture-soundtrack--mw0003528226"
