"album_id","style_id"
"mw0003599905","ma0000002583"
"mw0003599905","ma0000004494"
"mw0003599905","ma0000012230"
"mw0003599905","ma0000012210"
"mw0003541507","ma0000002563"
"mw0003541507","ma0000002918"
"mw0003541507","ma0000013542"
"mw0003470735","ma0000012077"
"mw0003470735","ma0000002544"
"mw0003470735","ma0000002893"
"mw0003479140","ma0000012112"
"mw0003479140","ma0000002658"
"mw0003479140","ma0000011972"
"mw0003528235","ma0000011953"
"mw0003528235","ma0000013411"
"mw0003528235","ma0000012271"
"mw0003585867","ma0000002829"
"mw0003585867","ma0000004457"
"mw0003585867","ma0000012063"
"mw0003585867","ma0000004443"
"mw0003592763","ma0000002797"
"mw0003592763","ma0000012230"
"mw0003592763","ma0000002582"
"mw0003592763","ma0000013581"
"mw0003592763","ma0000002721"
"mw0003596323","ma0000013523"
"mw0003596323","ma0000013375"
"mw0003596323","ma0000013651"
"mw0003596323","ma0000002557"
"mw0003596323","ma0000004479"
"mw0003596323","ma0000012275"
"mw0003596323","ma0000012254"
"mw0003596323","ma0000012100"
"mw0003448586","ma0000004545"
"mw0003448586","ma0000002966"
"mw0003448586","ma0000004544"
"mw0003448586","ma0000002965"
"mw0003448586","ma0000002948"
"mw0003559160","ma0000004453"
"mw0003559160","ma0000012230"
"mw0003559160","ma0000002422"
"mw0003561204","ma0000002438"
"mw0003561204","ma0000011987"
"mw0003561204","ma0000012185"
"mw0003561910","ma0000012142"
"mw0003561910","ma0000012175"
"mw0003561910","ma0000002607"
"mw0003493389","ma0000012361"
"mw0003493389","ma0000012100"
"mw0003493389","ma0000012268"
"mw0003493389","ma0000004500"
"mw0003493389","ma0000012230"
"mw0003460056","ma0000004496"
"mw0003460056","ma0000004453"
"mw0003460056","ma0000002721"
"mw0003460056","ma0000012230"
"mw0003460056","ma0000012161"
"mw0003460056","ma0000012328"
"mw0003513691","ma0000005010"
"mw0003513691","ma0000012256"
"mw0003513691","ma0000002947"
"mw0003513691","ma0000002476"
"mw0003598997","ma0000004545"
"mw0003598997","ma0000012142"
"mw0003598997","ma0000004544"
"mw0003598997","ma0000012242"
"mw0003598997","ma0000002634"
"mw0003598997","ma0000011905"
"mw0003550549","ma0000004520"
"mw0003479023","ma0000012100"
"mw0003479023","ma0000012230"
"mw0003479023","ma0000013523"
"mw0003479023","ma0000012254"
"mw0003571044","ma0000012131"
"mw0003571044","ma0000013375"
"mw0003572087","ma0000002563"
"mw0003572087","ma0000011937"
"mw0003572087","ma0000013542"
"mw0003664808","ma0000005010"
"mw0003664808","ma0000011987"
"mw0003664808","ma0000012256"
"mw0003664808","ma0000002947"
"mw0003664808","ma0000002485"
"mw0003444335","ma0000002636"
"mw0003444335","ma0000012069"
"mw0003456589","ma0000012230"
"mw0003456589","ma0000012042"
"mw0003456610","ma0000012230"
"mw0003456610","ma0000004453"
"mw0003456610","ma0000012286"
"mw0003456610","ma0000012275"
"mw0003456610","ma0000012160"
"mw0003456680","ma0000012100"
"mw0003456680","ma0000012230"
"mw0003456680","ma0000012149"
"mw0003456680","ma0000002959"
"mw0003456680","ma0000004453"
"mw0003553167","ma0000004500"
"mw0003561199","ma0000012265"
"mw0003561199","ma0000013542"
"mw0003561199","ma0000013576"
"mw0003563740","ma0000002544"
"mw0003563740","ma0000012308"
"mw0003563740","ma0000002651"
"mw0003563740","ma0000004477"
"mw0003483576","ma0000002544"
"mw0003483576","ma0000012244"
"mw0003483576","ma0000002651"
"mw0003483576","ma0000002893"
"mw0003483576","ma0000012112"
"mw0003487675","ma0000012230"
"mw0003487675","ma0000004494"
"mw0003487675","ma0000012300"
"mw0003480921","ma0000012275"
"mw0003480921","ma0000002790"
"mw0003480921","ma0000002424"
"mw0003480921","ma0000012230"
"mw0003491464","ma0000012100"
"mw0003491464","ma0000012149"
"mw0003491464","ma0000004453"
"mw0003491464","ma0000012230"
"mw0003613827","ma0000011828"
"mw0003518436","ma0000004548"
"mw0003518436","ma0000012254"
"mw0003518436","ma0000004488"
"mw0003518436","ma0000012230"
"mw0003518436","ma0000013523"
"mw0003518823","ma0000012142"
"mw0003518823","ma0000002860"
"mw0003518823","ma0000002810"
"mw0003518823","ma0000011905"
"mw0003518823","ma0000004545"
"mw0003518823","ma0000011906"
"mw0003518823","ma0000002947"
"mw0003518823","ma0000002479"
"mw0003519931","ma0000011907"
"mw0003519931","ma0000004548"
"mw0003519931","ma0000012169"
"mw0003519931","ma0000012357"
"mw0003521238","ma0000012324"
"mw0003521238","ma0000002547"
"mw0003521238","ma0000002721"
"mw0003521238","ma0000004496"
"mw0003524937","ma0000012149"
"mw0003524937","ma0000012282"
"mw0003524937","ma0000012230"
"mw0003524937","ma0000002959"
"mw0003524937","ma0000004453"
"mw0003524937","ma0000002502"
"mw0003524937","ma0000011819"
"mw0003493683","ma0000011828"
"mw0003503429","ma0000012262"
"mw0003503429","ma0000002438"
"mw0003503429","ma0000002499"
"mw0003503429","ma0000012260"
"mw0003503429","ma0000002632"
"mw0003503429","ma0000002464"
"mw0003459198","ma0000004453"
"mw0003459198","ma0000012230"
"mw0003464847","ma0000004520"
"mw0003466678","ma0000004453"
"mw0003466678","ma0000012230"
"mw0003466678","ma0000012300"
"mw0003467767","ma0000004494"
"mw0003467767","ma0000004453"
"mw0003467767","ma0000012230"
"mw0003506160","ma0000012338"
"mw0003506160","ma0000004500"
"mw0003506209","ma0000004548"
"mw0003506209","ma0000012254"
"mw0003506209","ma0000002895"
"mw0003507410","ma0000002424"
"mw0003507410","ma0000012210"
"mw0003507558","ma0000004512"
"mw0003515531","ma0000011828"
"mw0003598991","ma0000011929"
"mw0003598991","ma0000012148"
"mw0003598991","ma0000004443"
"mw0003548587","ma0000012328"
"mw0003548587","ma0000002658"
"mw0003548587","ma0000012276"
"mw0003548587","ma0000012230"
"mw0003548587","ma0000002721"
"mw0003476107","ma0000004453"
"mw0003476107","ma0000012230"
"mw0003480105","ma0000004520"
"mw0003480105","ma0000004488"
"mw0003480105","ma0000012230"
"mw0003480105","ma0000004504"
"mw0003635104","ma0000013542"
"mw0003635104","ma0000002871"
"mw0003635177","ma0000012131"
"mw0003635177","ma0000002969"
"mw0003622642","ma0000002918"
"mw0003622642","ma0000002563"
"mw0003564328","ma0000004509"
"mw0003566101","ma0000012260"
"mw0003566101","ma0000002464"
"mw0003566101","ma0000005010"
"mw0003566101","ma0000002634"
"mw0003566101","ma0000011905"
"mw0003566101","ma0000012262"
"mw0003564600","ma0000012031"
"mw0003564600","ma0000004999"
"mw0003564600","ma0000002424"
"mw0003575066","ma0000012242"
"mw0003575066","ma0000002866"
"mw0003575066","ma0000012142"
"mw0003575066","ma0000011905"
"mw0003575066","ma0000013375"
"mw0003575066","ma0000004545"
"mw0003575066","ma0000012180"
"mw0003538860","ma0000004457"
"mw0003538860","ma0000004415"
"mw0003592929","ma0000004500"
"mw0003597197","ma0000002422"
"mw0003597197","ma0000012062"
"mw0003597197","ma0000002583"
"mw0003597197","ma0000004453"
"mw0003597197","ma0000004455"
"mw0003597197","ma0000012230"
"mw0003597197","ma0000002582"
"mw0003597436","ma0000011828"
"mw0003577132","ma0000004453"
"mw0003577132","ma0000012156"
"mw0003577132","ma0000012230"
"mw0003579877","ma0000004500"
"mw0003368974","ma0000012254"
"mw0003368974","ma0000004443"
"mw0003368974","ma0000012230"
"mw0003522819","ma0000002946"
"mw0003522819","ma0000012188"
"mw0003460324","ma0000012097"
"mw0003460324","ma0000012254"
"mw0003467920","ma0000005010"
"mw0003467920","ma0000004545"
"mw0003467920","ma0000012249"
"mw0003467920","ma0000011987"
"mw0003467920","ma0000012362"
"mw0003601881","ma0000012097"
"mw0003601881","ma0000012148"
"mw0003601881","ma0000011929"
"mw0003607853","ma0000013542"
"mw0003607853","ma0000002871"
"mw0003607853","ma0000013576"
"mw0003607853","ma0000005012"
"mw0003541547","ma0000013542"
"mw0003541547","ma0000002871"
"mw0003541547","ma0000013576"
"mw0003551234","ma0000004443"
"mw0003551234","ma0000012230"
"mw0003551234","ma0000012254"
"mw0003539443","ma0000004488"
"mw0003539443","ma0000012230"
"mw0003441835","ma0000004545"
"mw0003441835","ma0000012142"
"mw0003441835","ma0000012242"
"mw0003441835","ma0000011905"
"mw0003441835","ma0000002866"
"mw0003447970","ma0000004520"
"mw0003450850","ma0000004500"
"mw0003450862","ma0000004520"
"mw0003456091","ma0000002636"
"mw0003456091","ma0000002721"
"mw0003456091","ma0000002798"
"mw0003456091","ma0000002797"
"mw0003456091","ma0000004459"
"mw0003456091","ma0000012218"
"mw0003555075","ma0000004500"
"mw0003555075","ma0000012315"
"mw0003557009","ma0000012338"
"mw0003557727","ma0000004500"
"mw0003560908","ma0000004500"
"mw0003560908","ma0000004520"
"mw0003562041","ma0000012338"
"mw0003481165","ma0000012291"
"mw0003481951","ma0000012338"
"mw0003488337","ma0000004500"
"mw0003488000","ma0000004500"
"mw0003485887","ma0000004520"
"mw0003485945","ma0000004499"
"mw0003486004","ma0000004520"
"mw0003609458","ma0000012291"
"mw0003613831","ma0000004547"
"mw0003613831","ma0000002817"
"mw0003613831","ma0000011992"
"mw0003613831","ma0000012328"
"mw0003613831","ma0000002721"
"mw0003613831","ma0000005020"
"mw0003616562","ma0000013543"
"mw0003616562","ma0000013554"
"mw0003616562","ma0000012210"
"mw0003524238","ma0000012338"
"mw0003524238","ma0000012291"
"mw0003526108","ma0000011953"
"mw0003526108","ma0000002969"
"mw0003527543","ma0000004500"
"mw0003492329","ma0000012100"
"mw0003492329","ma0000012230"
"mw0003492329","ma0000012149"
"mw0003496976","ma0000004495"
"mw0003496976","ma0000002606"
"mw0003496976","ma0000013648"
"mw0003496976","ma0000002416"
"mw0003496976","ma0000012203"
"mw0003496976","ma0000012265"
"mw0003496976","ma0000013542"
"mw0003496976","ma0000002753"
"mw0003496976","ma0000002813"
"mw0003497171","ma0000012254"
"mw0003497171","ma0000004443"
"mw0003497171","ma0000012203"
"mw0003497171","ma0000005012"
"mw0003497171","ma0000013375"
"mw0003497171","ma0000004548"
"mw0003501384","ma0000004500"
"mw0003501386","ma0000004500"
"mw0003501386","ma0000012291"
"mw0003501386","ma0000011828"
"mw0003501386","ma0000004499"
"mw0003503476","ma0000004500"
"mw0003459720","ma0000012291"
"mw0003464770","ma0000004520"
"mw0003467842","ma0000011828"
"mw0003468205","ma0000004500"
"mw0003469501","ma0000011828"
"mw0003507509","ma0000012291"
"mw0003507681","ma0000004499"
"mw0003507681","ma0000012338"
"mw0003515517","ma0000004500"
"mw0003515574","ma0000004520"
"mw0003600750","ma0000013542"
"mw0003600750","ma0000013576"
"mw0003600750","ma0000005012"
"mw0003602569","ma0000004520"
"mw0003602569","ma0000004509"
"mw0003605758","ma0000012338"
"mw0003605759","ma0000012291"
"mw0003605759","ma0000004512"
"mw0003608089","ma0000004500"
"mw0003545320","ma0000004499"
"mw0003545320","ma0000012338"
"mw0003545321","ma0000012338"
"mw0003545321","ma0000004520"
"mw0003546124","ma0000012131"
"mw0003546124","ma0000004548"
"mw0003546124","ma0000002544"
"mw0003549780","ma0000004500"
"mw0003549781","ma0000004499"
"mw0003549781","ma0000012338"
"mw0003550267","ma0000004488"
"mw0003550267","ma0000012100"
"mw0003550267","ma0000012268"
"mw0003550267","ma0000012230"
"mw0003550656","ma0000012291"
"mw0003470754","ma0000004520"
"mw0003474753","ma0000004500"
"mw0003477903","ma0000004509"
"mw0003478413","ma0000012291"
"mw0003478413","ma0000004505"
"mw0003564330","ma0000004500"
"mw0003566670","ma0000004520"
"mw0003566670","ma0000004500"
"mw0003569917","ma0000004500"
"mw0003573565","ma0000004509"
"mw0003527978","ma0000011828"
"mw0003532763","ma0000004505"
"mw0003539042","ma0000013542"
"mw0003539042","ma0000011937"
"mw0003539042","ma0000002871"
"mw0003539042","ma0000013576"
"mw0003589447","ma0000004512"
"mw0003589450","ma0000004520"
"mw0003597545","ma0000004500"
"mw0003579980","ma0000004509"
"mw0003579993","ma0000004499"
"mw0003584204","ma0000004500"
"mw0003584204","ma0000011828"
"mw0003584204","ma0000004520"
"mw0003584283","ma0000004500"
"mw0003435361","ma0000012230"
"mw0003435361","ma0000012020"
"mw0003435361","ma0000012275"
"mw0003559776","ma0000002871"
"mw0003559776","ma0000013576"
"mw0003559776","ma0000013542"
"mw0003559862","ma0000012230"
"mw0003559862","ma0000012022"
"mw0003559862","ma0000002641"
"mw0003563790","ma0000004488"
"mw0003563790","ma0000004410"
"mw0003563790","ma0000012149"
"mw0003563790","ma0000012268"
"mw0003563790","ma0000012230"
"mw0003619148","ma0000012203"
"mw0003619148","ma0000011909"
"mw0003619148","ma0000013542"
"mw0003619148","ma0000013531"
"mw0003619148","ma0000002817"
"mw0003524643","ma0000011883"
"mw0003524643","ma0000013411"
"mw0003524643","ma0000012230"
"mw0003524971","ma0000002544"
"mw0003524971","ma0000013411"
"mw0003524971","ma0000011910"
"mw0003524971","ma0000002651"
"mw0003524971","ma0000012275"
"mw0003524971","ma0000013529"
"mw0003493262","ma0000011926"
"mw0003493262","ma0000012304"
"mw0003493262","ma0000002622"
"mw0003493262","ma0000002865"
"mw0003468898","ma0000012100"
"mw0003468898","ma0000012149"
"mw0003468898","ma0000012230"
"mw0003509261","ma0000012312"
"mw0003509261","ma0000002651"
"mw0003509261","ma0000012275"
"mw0003509261","ma0000012230"
"mw0003509261","ma0000012252"
"mw0003571646","ma0000013524"
"mw0003571646","ma0000012275"
"mw0003571646","ma0000012230"
"mw0003574694","ma0000004545"
"mw0003574694","ma0000013403"
"mw0003574694","ma0000002424"
"mw0003574694","ma0000002438"
"mw0003533490","ma0000013375"
"mw0003535921","ma0000012275"
"mw0003535921","ma0000012230"
"mw0003535921","ma0000002790"
"mw0003587976","ma0000011909"
"mw0003587976","ma0000012203"
"mw0003450593","ma0000002797"
"mw0003450593","ma0000012324"
"mw0003450593","ma0000002721"
"mw0003450593","ma0000011866"
"mw0003451492","ma0000004499"
"mw0003563794","ma0000012210"
"mw0003563794","ma0000012112"
"mw0003480401","ma0000012230"
"mw0003480401","ma0000002701"
"mw0003480401","ma0000004494"
"mw0003483886","ma0000012328"
"mw0003483886","ma0000002547"
"mw0003483886","ma0000002721"
"mw0003483886","ma0000002797"
"mw0003483886","ma0000013580"
"mw0003487516","ma0000012291"
"mw0003486971","ma0000012230"
"mw0003486971","ma0000012023"
"mw0003486971","ma0000005023"
"mw0003609464","ma0000004500"
"mw0003613604","ma0000002544"
"mw0003613604","ma0000002651"
"mw0003613604","ma0000013543"
"mw0003613604","ma0000013554"
"mw0003613604","ma0000002893"
"mw0003613604","ma0000012208"
"mw0003613604","ma0000013646"
"mw0003518047","ma0000002798"
"mw0003518047","ma0000004459"
"mw0003518047","ma0000012014"
"mw0003518047","ma0000012298"
"mw0003518047","ma0000012305"
"mw0003516967","ma0000004509"
"mw0003519964","ma0000004477"
"mw0003519964","ma0000002544"
"mw0003519964","ma0000002651"
"mw0003519964","ma0000002557"
"mw0003492293","ma0000004459"
"mw0003492293","ma0000012246"
"mw0003492293","ma0000002829"
"mw0003492330","ma0000012141"
"mw0003492330","ma0000004415"
"mw0003492330","ma0000002946"
"mw0003492330","ma0000004416"
"mw0003497199","ma0000004459"
"mw0003497199","ma0000002431"
"mw0003497199","ma0000012038"
"mw0003497199","ma0000002798"
"mw0003497199","ma0000002800"
"mw0003497199","ma0000012251"
"mw0003497199","ma0000002636"
"mw0003459539","ma0000002796"
"mw0003459539","ma0000004474"
"mw0003459539","ma0000002451"
"mw0003459539","ma0000002947"
"mw0003459539","ma0000011884"
"mw0003505979","ma0000002946"
"mw0003505979","ma0000012188"
"mw0003505979","ma0000011949"
"mw0003509254","ma0000012230"
"mw0003509254","ma0000004453"
"mw0003509254","ma0000002636"
"mw0003509254","ma0000004443"
"mw0003602474","ma0000002431"
"mw0003602474","ma0000004443"
"mw0003602474","ma0000004459"
"mw0003602474","ma0000012230"
"mw0003602474","ma0000012069"
"mw0003602474","ma0000002583"
"mw0003608682","ma0000002536"
"mw0003608682","ma0000004456"
"mw0003608682","ma0000002829"
"mw0003608682","ma0000004459"
"mw0003472399","ma0000002636"
"mw0003472399","ma0000004459"
"mw0003572084","ma0000002536"
"mw0003572084","ma0000004456"
"mw0003572084","ma0000002829"
"mw0003572084","ma0000013414"
"mw0003572084","ma0000002800"
"mw0003572084","ma0000004459"
"mw0003572084","ma0000002593"
"mw0003575109","ma0000002946"
"mw0003575140","ma0000004415"
"mw0003575140","ma0000004488"
"mw0003575140","ma0000004457"
"mw0003538937","ma0000012000"
"mw0003538937","ma0000012028"
"mw0003538937","ma0000004443"
"mw0003538937","ma0000011915"
"mw0003538937","ma0000002829"
"mw0003538937","ma0000002800"
"mw0003586098","ma0000002438"
"mw0003586098","ma0000013403"
"mw0003586098","ma0000011865"
"mw0003579033","ma0000004459"
"mw0003579033","ma0000002536"
"mw0003579033","ma0000002855"
"mw0003579033","ma0000004443"
"mw0003583263","ma0000013542"
"mw0003583263","ma0000005012"
"mw0003448957","ma0000004520"
"mw0003555047","ma0000012338"
"mw0003555047","ma0000011828"
"mw0003481948","ma0000012291"
"mw0003485341","ma0000012338"
"mw0003492801","ma0000005010"
"mw0003492801","ma0000011987"
"mw0003492801","ma0000004486"
"mw0003492801","ma0000002438"
"mw0003492801","ma0000002947"
"mw0003460148","ma0000012338"
"mw0003460148","ma0000004500"
"mw0003461997","ma0000012100"
"mw0003461997","ma0000012230"
"mw0003461997","ma0000004545"
"mw0003467499","ma0000012291"
"mw0003573065","ma0000004512"
"mw0003587194","ma0000012338"
"mw0003487087","ma0000012100"
"mw0003487087","ma0000004488"
"mw0003487087","ma0000004453"
"mw0003487087","ma0000002422"
"mw0003487087","ma0000012230"
"mw0003490885","ma0000002422"
"mw0003490885","ma0000012100"
"mw0003490885","ma0000004488"
"mw0003490885","ma0000004453"
"mw0003490885","ma0000012230"
"mw0003611310","ma0000012023"
"mw0003611310","ma0000004449"
"mw0003611310","ma0000012230"
"mw0003611310","ma0000002422"
"mw0003516209","ma0000013523"
"mw0003516209","ma0000012254"
"mw0003516209","ma0000012275"
"mw0003516209","ma0000012100"
"mw0003518646","ma0000002416"
"mw0003518646","ma0000011881"
"mw0003518646","ma0000004495"
"mw0003518646","ma0000013648"
"mw0003518646","ma0000013542"
"mw0003518646","ma0000012322"
"mw0003518646","ma0000002813"
"mw0003520638","ma0000012100"
"mw0003520638","ma0000012230"
"mw0003459362","ma0000012100"
"mw0003459362","ma0000004453"
"mw0003459362","ma0000002422"
"mw0003459362","ma0000012230"
"mw0003548585","ma0000002593"
"mw0003548585","ma0000002855"
"mw0003548585","ma0000012014"
"mw0003548585","ma0000004459"
"mw0003548585","ma0000011933"
"mw0003548585","ma0000012000"
"mw0003548585","ma0000002948"
"mw0003478052","ma0000002946"
"mw0003478052","ma0000012188"
"mw0003478061","ma0000002946"
"mw0003478061","ma0000012188"
"mw0003569912","ma0000013542"
"mw0003569912","ma0000002563"
"mw0003569912","ma0000011937"
"mw0003573562","ma0000002976"
"mw0003573562","ma0000002694"
"mw0003573562","ma0000004461"
"mw0003573562","ma0000013578"
"mw0003573562","ma0000002696"
"mw0003595406","ma0000012306"
"mw0003595406","ma0000012320"
"mw0003595406","ma0000002867"
"mw0003454424","ma0000002574"
"mw0003454424","ma0000012244"
"mw0003454424","ma0000002893"
"mw0003454424","ma0000004477"
"mw0003454424","ma0000012230"
"mw0003454424","ma0000012275"
"mw0003454424","ma0000012032"
"mw0003454424","ma0000012112"
"mw0003454424","ma0000002790"
"mw0003524726","ma0000004500"
"mw0003524726","ma0000012083"
"mw0003492741","ma0000004461"
"mw0003492741","ma0000012254"
"mw0003493833","ma0000002887"
"mw0003493833","ma0000002750"
"mw0003493833","ma0000012124"
"mw0003493833","ma0000004446"
"mw0003492864","ma0000012218"
"mw0003492864","ma0000012252"
"mw0003492864","ma0000002583"
"mw0003492331","ma0000012260"
"mw0003492331","ma0000004545"
"mw0003492331","ma0000012142"
"mw0003492331","ma0000002607"
"mw0003492331","ma0000002966"
"mw0003492331","ma0000011987"
